start,end
1747681568,1747681591
1747681568,1747681591
1747681543,1747681547
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681592
1747681568,1747681592
1747681543,1747681546
1747681575,1747681606
1747681563,1747681581
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681571,1747681597
1747681543,1747681546
1747681571,1747681597
1747681571,1747681597
1747681569,1747681593
1747681569,1747681593
1747681570,1747681594
1747681570,1747681594
1747681570,1747681594
1747681570,1747681595
1747681570,1747681594
1747681570,1747681596
1747681543,1747681547
1747681570,1747681596
1747681571,1747681597
1747681571,1747681597
1747681576,1747681609
1747681573,1747681600
1747681573,1747681600
1747681573,1747681600
1747681573,1747681600
1747681573,1747681600
1747681574,1747681605
1747681542,1747681545
1747681543,1747681547
1747681575,1747681607
1747681574,1747681605
1747681564,1747681582
1747681571,1747681597
1747681572,1747681598
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681543,1747681547
1747681572,1747681599
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681543,1747681546
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681543,1747681547
1747681565,1747681585
1747681565,1747681585
1747681572,1747681600
1747681565,1747681585
1747681565,1747681586
1747681565,1747681586
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681547,1747681553
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681544,1747681548
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681565,1747681586
1747681547,1747681553
1747681565,1747681586
1747681565,1747681586
1747681566,1747681586
1747681566,1747681586
1747681566,1747681586
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681543,1747681547
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681543,1747681547
1747681563,1747681581
1747681563,1747681581
1747681567,1747681590
1747681567,1747681589
1747681567,1747681590
1747681567,1747681590
1747681567,1747681589
1747681567,1747681589
1747681571,1747681597
1747681567,1747681590
1747681547,1747681553
1747681571,1747681596
1747681567,1747681590
1747681567,1747681590
1747681567,1747681589
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681542,1747681544
1747681547,1747681553
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681567,1747681590
1747681568,1747681591
1747681568,1747681591
1747681547,1747681553
1747681568,1747681591
1747681568,1747681591
1747681565,1747681585
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681571,1747681597
1747681564,1747681583
1747681569,1747681593
1747681569,1747681593
1747681543,1747681547
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681571,1747681598
1747681565,1747681585
1747681570,1747681596
1747681570,1747681596
1747681563,1747681581
1747681547,1747681553
1747681571,1747681597
1747681570,1747681595
1747681563,1747681581
1747681569,1747681594
1747681563,1747681581
1747681569,1747681592
1747681575,1747681606
1747681571,1747681598
1747681570,1747681594
1747681568,1747681591
1747681544,1747681548
1747681571,1747681598
1747681570,1747681595
1747681563,1747681582
1747681563,1747681582
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681563,1747681581
1747681544,1747681548
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681544,1747681548
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681544,1747681548
1747681564,1747681583
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681544,1747681548
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681590
1747681568,1747681591
1747681568,1747681591
1747681544,1747681549
1747681568,1747681590
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681542,1747681544
1747681544,1747681549
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681563,1747681581
1747681572,1747681600
1747681576,1747681607
1747681569,1747681592
1747681568,1747681591
1747681544,1747681549
1747681568,1747681591
1747681568,1747681591
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681563,1747681581
1747681563,1747681582
1747681565,1747681586
1747681564,1747681583
1747681544,1747681548
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681543,1747681547
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681543,1747681547
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681584
1747681565,1747681585
1747681565,1747681585
1747681544,1747681548
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681569,1747681593
1747681569,1747681593
1747681570,1747681596
1747681570,1747681595
1747681570,1747681596
1747681565,1747681585
1747681543,1747681547
1747681572,1747681599
1747681572,1747681599
1747681571,1747681597
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681565,1747681585
1747681571,1747681597
1747681544,1747681548
1747681571,1747681597
1747681571,1747681598
1747681571,1747681597
1747681571,1747681597
1747681572,1747681599
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681544,1747681547
1747681571,1747681597
1747681565,1747681585
1747681571,1747681597
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681592
1747681563,1747681581
1747681563,1747681581
1747681544,1747681547
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681565,1747681586
1747681542,1747681545
1747681544,1747681548
1747681566,1747681586
1747681566,1747681586
1747681566,1747681586
1747681566,1747681586
1747681566,1747681586
1747681566,1747681586
1747681566,1747681586
1747681566,1747681586
1747681566,1747681586
1747681569,1747681594
1747681544,1747681548
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681544,1747681548
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681544,1747681548
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681544,1747681548
1747681566,1747681587
1747681566,1747681587
1747681566,1747681587
1747681578,1747681616
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681545,1747681549
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681571,1747681598
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681545,1747681549
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681545,1747681549
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681570,1747681594
1747681566,1747681587
1747681566,1747681587
1747681566,1747681588
1747681566,1747681587
1747681566,1747681588
1747681545,1747681549
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681571,1747681596
1747681566,1747681588
1747681544,1747681548
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681542,1747681543
1747681544,1747681548
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681566,1747681588
1747681567,1747681588
1747681567,1747681588
1747681566,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681544,1747681548
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681544,1747681547
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681588
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681544,1747681548
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681544,1747681548
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681543,1747681548
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681544,1747681548
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681543,1747681548
1747681567,1747681589
1747681567,1747681589
1747681567,1747681589
1747681569,1747681594
1747681563,1747681581
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681544,1747681547
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681596
1747681570,1747681596
1747681570,1747681595
1747681570,1747681596
1747681568,1747681591
1747681571,1747681597
1747681571,1747681597
1747681545,1747681549
1747681571,1747681597
1747681568,1747681592
1747681568,1747681592
1747681568,1747681592
1747681568,1747681592
1747681568,1747681592
1747681568,1747681592
1747681568,1747681592
1747681569,1747681592
1747681569,1747681592
1747681542,1747681543
1747681544,1747681549
1747681569,1747681592
1747681569,1747681592
1747681569,1747681592
1747681571,1747681597
1747681571,1747681597
1747681570,1747681595
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681544,1747681549
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681564,1747681583
1747681564,1747681583
1747681564,1747681583
1747681564,1747681584
1747681544,1747681549
1747681564,1747681583
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681544,1747681549
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681544,1747681549
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681564,1747681584
1747681570,1747681595
1747681544,1747681549
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681563,1747681582
1747681564,1747681582
1747681564,1747681582
1747681544,1747681549
1747681564,1747681582
1747681564,1747681582
1747681564,1747681582
1747681570,1747681596
1747681564,1747681582
1747681570,1747681596
1747681564,1747681582
1747681565,1747681586
1747681565,1747681586
1747681566,1747681586
1747681544,1747681549
1747681566,1747681586
1747681566,1747681586
1747681568,1747681591
1747681568,1747681591
1747681571,1747681597
1747681568,1747681591
1747681573,1747681600
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681544,1747681549
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681591
1747681568,1747681592
1747681563,1747681581
1747681569,1747681592
1747681563,1747681581
1747681575,1747681606
1747681569,1747681592
1747681544,1747681549
1747681569,1747681594
1747681569,1747681594
1747681569,1747681594
1747681575,1747681606
1747681569,1747681594
1747681563,1747681582
1747681568,1747681592
1747681563,1747681582
1747681565,1747681585
1747681570,1747681596
1747681542,1747681545
1747681544,1747681549
1747681565,1747681585
1747681570,1747681596
1747681567,1747681589
1747681565,1747681585
1747681571,1747681598
1747681569,1747681592
1747681572,1747681599
1747681572,1747681600
1747681568,1747681592
1747681563,1747681581
1747681544,1747681549
1747681563,1747681581
1747681569,1747681592
1747681575,1747681606
1747681578,1747681615
1747681571,1747681597
1747681570,1747681595
1747681563,1747681581
1747681570,1747681595
1747681569,1747681592
1747681572,1747681599
1747681544,1747681549
1747681569,1747681593
1747681569,1747681592
1747681569,1747681593
1747681569,1747681593
1747681572,1747681599
1747681569,1747681592
1747681569,1747681593
1747681569,1747681593
1747681571,1747681598
1747681571,1747681598
1747681544,1747681549
1747681563,1747681582
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681571,1747681598
1747681570,1747681596
1747681570,1747681596
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681544,1747681548
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681571,1747681598
1747681571,1747681598
1747681569,1747681593
1747681544,1747681548
1747681565,1747681586
1747681566,1747681588
1747681567,1747681589
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681573,1747681600
1747681544,1747681548
1747681569,1747681592
1747681569,1747681593
1747681569,1747681593
1747681571,1747681598
1747681571,1747681598
1747681571,1747681598
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681569,1747681593
1747681544,1747681548
1747681575,1747681606
1747681571,1747681598
1747681571,1747681596
1747681578,1747681615
1747681566,1747681588
1747681571,1747681597
1747681571,1747681597
1747681571,1747681598
1747681571,1747681597
1747681571,1747681597
1747681544,1747681549
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681571,1747681598
1747681571,1747681597
1747681571,1747681598
1747681571,1747681598
1747681572,1747681598
1747681572,1747681598
1747681572,1747681598
1747681544,1747681548
1747681572,1747681598
1747681572,1747681598
1747681572,1747681600
1747681572,1747681600
1747681565,1747681585
1747681570,1747681595
1747681572,1747681600
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681542,1747681543
1747681542,1747681544
1747681544,1747681548
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681544,1747681549
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681578,1747681615
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681596
1747681570,1747681595
1747681544,1747681549
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681570,1747681595
1747681568,1747681591
1747681572,1747681599
1747681572,1747681599
1747681572,1747681600
1747681572,1747681600
1747681570,1747681595
1747681544,1747681548
1747681570,1747681595
1747681570,1747681595
1747681568,1747681591
1747681569,1747681593
1747681573,1747681600
1747681575,1747681605
1747681573,1747681601
1747681575,1747681605
1747681575,1747681605
1747681575,1747681605
1747681544,1747681548
1747681575,1747681605
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681544,1747681549
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681575,1747681606
1747681575,1747681606
1747681573,1747681602
1747681573,1747681602
1747681574,1747681602
1747681574,1747681602
1747681574,1747681602
1747681544,1747681549
1747681574,1747681602
1747681575,1747681606
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681570,1747681596
1747681565,1747681585
1747681565,1747681585
1747681545,1747681549
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681572,1747681599
1747681571,1747681598
1747681572,1747681598
1747681571,1747681597
1747681572,1747681598
1747681571,1747681597
1747681571,1747681597
1747681545,1747681549
1747681571,1747681598
1747681572,1747681598
1747681572,1747681598
1747681572,1747681598
1747681572,1747681598
1747681572,1747681598
1747681572,1747681598
1747681572,1747681598
1747681572,1747681598
1747681572,1747681598
1747681545,1747681549
1747681572,1747681598
1747681572,1747681598
1747681569,1747681593
1747681571,1747681597
1747681571,1747681597
1747681571,1747681597
1747681571,1747681598
1747681572,1747681598
1747681571,1747681598
1747681571,1747681598
1747681542,1747681544
1747681545,1747681549
1747681571,1747681598
1747681571,1747681598
1747681571,1747681598
1747681571,1747681598
1747681571,1747681598
1747681569,1747681592
1747681569,1747681592
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681545,1747681549
1747681573,1747681600
1747681573,1747681600
1747681575,1747681607
1747681575,1747681605
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681545,1747681549
1747681575,1747681607
1747681573,1747681601
1747681575,1747681605
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681602
1747681547,1747681553
1747681573,1747681602
1747681571,1747681597
1747681571,1747681597
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681573,1747681600
1747681573,1747681600
1747681573,1747681600
1747681573,1747681600
1747681547,1747681553
1747681573,1747681600
1747681575,1747681605
1747681576,1747681607
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681576,1747681610
1747681576,1747681610
1747681576,1747681609
1747681544,1747681549
1747681576,1747681609
1747681576,1747681609
1747681577,1747681610
1747681571,1747681597
1747681579,1747681617
1747681576,1747681609
1747681576,1747681609
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681545,1747681550
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681572,1747681599
1747681571,1747681598
1747681571,1747681598
1747681571,1747681598
1747681545,1747681549
1747681571,1747681598
1747681571,1747681598
1747681571,1747681598
1747681569,1747681592
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681547,1747681553
1747681574,1747681605
1747681575,1747681605
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681576,1747681607
1747681545,1747681549
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681573,1747681602
1747681573,1747681602
1747681574,1747681603
1747681570,1747681594
1747681570,1747681594
1747681542,1747681544
1747681544,1747681549
1747681570,1747681594
1747681570,1747681594
1747681570,1747681594
1747681570,1747681594
1747681570,1747681595
1747681575,1747681607
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681544,1747681549
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681574,1747681602
1747681574,1747681602
1747681574,1747681602
1747681574,1747681602
1747681544,1747681549
1747681574,1747681602
1747681574,1747681603
1747681574,1747681603
1747681575,1747681606
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681570,1747681594
1747681570,1747681596
1747681572,1747681598
1747681544,1747681549
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681575,1747681605
1747681575,1747681607
1747681573,1747681601
1747681575,1747681605
1747681573,1747681601
1747681573,1747681601
1747681573,1747681601
1747681547,1747681553
1747681573,1747681602
1747681575,1747681606
1747681575,1747681606
1747681575,1747681606
1747681579,1747681617
1747681578,1747681616
1747681578,1747681616
1747681578,1747681616
1747681578,1747681616
1747681578,1747681616
1747681544,1747681548
1747681576,1747681609
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681571,1747681597
1747681571,1747681597
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681544,1747681548
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681547,1747681553
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681572,1747681599
1747681547,1747681553
1747681572,1747681599
1747681572,1747681600
1747681576,1747681609
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681544,1747681549
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681542,1747681545
1747681545,1747681549
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681572,1747681600
1747681573,1747681600
1747681573,1747681600
1747681573,1747681601
1747681573,1747681601
1747681575,1747681606
1747681545,1747681549
1747681576,1747681607
1747681576,1747681609
1747681578,1747681615
1747681576,1747681609
1747681576,1747681609
1747681576,1747681609
1747681576,1747681609
1747681576,1747681609
1747681578,1747681615
1747681577,1747681613
1747681545,1747681549
1747681577,1747681613
1747681577,1747681613
1747681576,1747681609
1747681578,1747681615
1747681573,1747681600
1747681575,1747681605
1747681575,1747681607
1747681576,1747681609
1747681576,1747681609
1747681579,1747681616
1747681545,1747681549
1747681576,1747681609
1747681578,1747681616
1747681576,1747681607
1747681576,1747681607
1747681576,1747681609
1747681576,1747681610
1747681576,1747681609
1747681576,1747681610
1747681579,1747681617
1747681578,1747681614
1747681545,1747681549
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681573,1747681601
1747681573,1747681601
1747681575,1747681605
1747681575,1747681605
1747681575,1747681605
1747681575,1747681606
1747681578,1747681615
1747681545,1747681549
1747681578,1747681616
1747681575,1747681605
1747681577,1747681613
1747681579,1747681618
1747681578,1747681615
1747681578,1747681614
1747681578,1747681615
1747681578,1747681615
1747681578,1747681616
1747681578,1747681616
1747681544,1747681549
1747681573,1747681600
1747681573,1747681600
1747681573,1747681600
1747681575,1747681605
1747681575,1747681605
1747681575,1747681605
1747681575,1747681605
1747681578,1747681614
1747681573,1747681601
1747681573,1747681601
1747681545,1747681549
1747681576,1747681609
1747681576,1747681609
1747681576,1747681609
1747681578,1747681616
1747681576,1747681609
1747681576,1747681609
1747681575,1747681605
1747681575,1747681607
1747681573,1747681602
1747681573,1747681602
1747681545,1747681550
1747681573,1747681602
1747681573,1747681602
1747681575,1747681605
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681573,1747681602
1747681574,1747681602
1747681574,1747681602
1747681574,1747681602
1747681544,1747681549
1747681574,1747681602
1747681574,1747681602
1747681574,1747681603
1747681575,1747681606
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681542,1747681543
1747681545,1747681549
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681602
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681545,1747681549
1747681575,1747681606
1747681572,1747681600
1747681574,1747681604
1747681574,1747681604
1747681575,1747681606
1747681575,1747681606
1747681578,1747681616
1747681578,1747681616
1747681578,1747681616
1747681578,1747681615
1747681545,1747681549
1747681578,1747681615
1747681576,1747681609
1747681575,1747681607
1747681575,1747681606
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681578,1747681615
1747681574,1747681603
1747681574,1747681603
1747681545,1747681550
1747681574,1747681603
1747681575,1747681606
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681544,1747681549
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681603
1747681545,1747681549
1747681574,1747681603
1747681575,1747681606
1747681574,1747681603
1747681574,1747681603
1747681574,1747681603
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681547,1747681553
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681578,1747681615
1747681579,1747681617
1747681547,1747681553
1747681574,1747681603
1747681574,1747681603
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681575,1747681606
1747681574,1747681604
1747681574,1747681604
1747681574,1747681604
1747681547,1747681553
1747681574,1747681604
1747681574,1747681604
1747681575,1747681606
1747681577,1747681613
1747681578,1747681616
1747681580,1747681621
1747681580,1747681621
1747681580,1747681621
1747681574,1747681604
1747681574,1747681604
1747681547,1747681553
1747681574,1747681604
1747681574,1747681605
1747681574,1747681605
1747681574,1747681604
1747681574,1747681605
1747681574,1747681605
1747681575,1747681607
1747681575,1747681607
1747681575,1747681607
1747681575,1747681607
1747681542,1747681544
1747681545,1747681550
1747681575,1747681607
1747681578,1747681615
1747681575,1747681606
1747681575,1747681606
1747681575,1747681607
1747681578,1747681615
1747681575,1747681606
1747681575,1747681606
1747681575,1747681606
1747681575,1747681606
1747681545,1747681550
1747681575,1747681606
1747681575,1747681606
1747681578,1747681615
1747681575,1747681607
1747681575,1747681606
1747681575,1747681606
1747681575,1747681607
